tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPAC13G6.07c	-	-	SPAC13G6.07c	rps601	-	I:186313-187683	-	-	677.782	646.827	708.737	OK
SPAC13G6.08	-	-	SPAC13G6.08	-	-	I:187700-190031	-	-	3.23326	2.53744	3.92908	OK
SPAC13G6.09	-	-	SPAC13G6.09	-	-	I:190191-191947	-	-	51.6749	47.7063	55.6436	OK
SPAC13G6.10c	-	-	SPAC13G6.10c	asl1	-	I:191927-194053	-	-	545.816	521.462	570.169	OK
SPAC13G6.11c	-	-	SPAC13G6.11c	erg12	-	I:194098-195626	-	-	40.7198	37.3134	44.1262	OK
SPAC13G6.12c	-	-	SPAC13G6.12c	chs1	-	I:195939-199051	-	-	13.1662	11.8621	14.4703	OK
SPAC13G6.13	-	-	SPAC13G6.13	-	-	I:198883-199231	-	-	0.511098	0	1.97175	OK
SPAC13G6.14	-	-	SPAC13G6.14	aps1	-	I:200120-201517	-	-	100.824	94.2617	107.386	OK
SPAC13G6.15c	-	-	SPAC13G6.15c	-	-	I:201728-203346	-	-	16.4352	14.5636	18.3068	OK
SPAC13G7.01c	-	-	SPAC13G7.01c	erg7	-	I:2292635-2295220	-	-	64.4004	60.4177	68.383	OK
SPAC13G7.02c	-	-	SPAC13G7.02c	ssa1	-	I:2295579-2297981	-	-	16.1886	14.5462	17.831	OK
SPAC13G7.03	-	-	SPAC13G7.03	upf3	-	I:2298874-2300068	-	-	41.6186	37.4522	45.7849	OK
SPAC13G7.04c	-	-	SPAC13G7.04c	mac1	-	I:2300227-2303411	-	-	42.5268	40.4564	44.5972	OK
SPAC13G7.05	-	-	SPAC13G7.05	are1	-	I:2305135-2307359	-	-	12.2484	10.8859	13.6109	OK
SPAC13G7.06	-	-	SPAC13G7.06	met16	-	I:2307437-2308878	-	-	85.0413	79.2733	90.8093	OK
SPAC13G7.07	-	-	SPAC13G7.07	arb2	-	I:2308862-2310294	-	-	17.4455	15.0325	19.8584	OK
SPAC13G7.08c	-	-	SPAC13G7.08c	crb3	-	I:2310270-2311973	-	-	87.5745	81.8241	93.3249	OK
SPAC13G7.09c	-	-	SPAC13G7.09c	-	-	I:2312283-2313164	-	-	22.6007	19.4126	25.7887	OK
SPAC13G7.10	-	-	SPAC13G7.10	teb1	-	I:2313644-2315160	-	-	42.3329	38.5739	46.092	OK
SPAC13G7.11	-	-	SPAC13G7.11	-	-	I:2315094-2316369	-	-	63.7065	58.4412	68.9718	OK
SPAC13G7.12c	-	-	SPAC13G7.12c	-	-	I:2315454-2318318	-	-	33.4463	31.0501	35.8424	OK
SPAC13G7.13c	-	-	SPAC13G7.13c	msa1	-	I:2318491-2322664	-	-	18.727	17.5285	19.9256	OK
SPAC140.01	-	-	SPAC140.01	sdh2	-	I:1895435-1896752	-	-	119.807	114.135	125.478	OK
SPAC140.02	-	-	SPAC140.02	gar2	-	I:1897447-1899491	-	-	427.133	407.614	446.652	OK
SPAC140.03	-	-	SPAC140.03	arb1	-	I:1899903-1901605	-	-	27.0983	24.356	29.8407	OK
SPAC140.04	-	-	SPAC140.04	ctr1	-	I:1902074-1903841	-	-	12.4793	10.8341	14.1245	OK
SPAC1420.01c	-	-	SPAC1420.01c	-	-	I:1260289-1262985	-	-	85.0237	80.2389	89.8084	OK
SPAC1420.02c	-	-	SPAC1420.02c	cct5	-	I:1263755-1265756	-	-	224.475	213.349	235.6	OK
SPAC1420.03	-	-	SPAC1420.03	rpn501	-	I:1266193-1267780	-	-	254.403	246.846	261.96	OK
SPAC1420.04c	-	-	SPAC1420.04c	cox1101	-	I:1267829-1270260	-	-	34.037	31.4613	36.6127	OK
SPAC144.01	-	-	SPAC144.01	-	-	I:4650572-4651169	-	-	145.377	132.416	158.339	OK
SPAC144.02	-	-	SPAC144.02	iec1	-	I:4652936-4654387	-	-	47.8121	43.865	51.7592	OK
SPAC144.03	-	-	SPAC144.03	ade2	-	I:4654661-4656456	-	-	190.572	180.014	201.13	OK
SPAC144.04c	-	-	SPAC144.04c	spe1	-	I:4656534-4658322	-	-	150.08	144.758	155.402	OK
SPAC144.05	-	-	SPAC144.05	-	-	I:4658793-4663843	-	-	17.2013	16.1419	18.2607	OK
SPAC144.06	-	-	SPAC144.06	apl5	-	I:4664298-4668408	-	-	35.4132	33.1703	37.656	OK
SPAC144.07c	-	-	SPAC144.07c	gpn2	-	I:4667118-4668769	-	-	42.9664	39.473	46.4598	OK
SPAC144.08	-	-	SPAC144.08	-	-	I:4668469-4671381	-	-	18.1225	16.4993	19.7457	OK
SPAC144.09c	-	-	SPAC144.09c	sfc2	-	I:4669626-4671454	-	-	30.0161	27.3089	32.7233	OK
SPAC144.10c	-	-	SPAC144.10c	gwt1	-	I:4671422-4673090	-	-	32.3602	29.4404	35.2799	OK
SPAC144.11	-	-	SPAC144.11	rps1102	-	I:4674586-4675181	-	-	2055.36	1961.66	2149.06	OK
SPAC144.12	-	-	SPAC144.12	-	-	I:4675115-4678174	-	-	68.7158	64.7951	72.6366	OK
SPAC144.13c	-	-	SPAC144.13c	srw1	-	I:4677610-4681148	-	-	9.89021	8.85468	10.9257	OK
SPAC144.14	-	-	SPAC144.14	klp8	-	I:4681263-4683244	-	-	22.1834	20.0015	24.3653	OK
SPAC144.15c	-	-	SPAC144.15c	cog1	-	I:4681469-4685737	-	-	26.183	24.405	27.961	OK
SPAC144.16	-	-	SPAC144.16	-	-	I:4686461-4688886	-	-	25.075	22.9495	27.2005	OK
SPAC144.17c	-	-	SPAC144.17c	-	-	I:4686301-4689196	-	-	25.2467	23.234	27.2593	OK
SPAC144.18	-	-	SPAC144.18	vrg4	-	I:4689240-4691828	-	-	41.1102	38.2575	43.9629	OK
SPAC1486.01	-	-	SPAC1486.01	-	-	I:3185313-3186584	-	-	122.075	114.027	130.123	OK
SPAC1486.02c	-	-	SPAC1486.02c	dsc2	-	I:3186321-3188100	-	-	32.7047	29.6958	35.7136	OK
SPAC1486.03c	-	-	SPAC1486.03c	-	-	I:3188245-3190898	-	-	40.325	37.5339	43.1161	OK
SPAC1486.04c	-	-	SPAC1486.04c	alm1	-	I:3191446-3196943	-	-	65.3031	63.3769	67.2293	OK
SPAC1486.05	-	-	SPAC1486.05	nup189	-	I:3196997-3202450	-	-	110.994	105.749	116.238	OK
SPAC1486.06	-	-	SPAC1486.06	-	-	I:3203862-3205821	-	-	88.9298	84.8675	92.992	OK
SPAC1486.07c	-	-	SPAC1486.07c	mrpl19	-	I:3205961-3206626	-	-	73.7504	66.7884	80.7123	OK
SPAC1486.08	-	-	SPAC1486.08	cox16	-	I:3207481-3209724	-	-	26.2389	23.9279	28.5499	OK
SPAC1486.09	-	-	SPAC1486.09	-	-	I:3209850-3211529	-	-	136.621	130.929	142.314	OK
SPAC1486.10	-	-	SPAC1486.10	thi1	-	I:3211822-3214509	-	-	47.1799	44.7946	49.5651	OK
SPAC1486.11	-	-	SPAC1486.11	fmc1	-	I:3202779-3203137	-	-	61.7942	48.72	74.8684	OK
SPAC14C4.01c	-	-	SPAC14C4.01c	-	-	I:5221802-5226054	-	-	16.6253	15.3123	17.9383	OK
SPAC14C4.02c	-	-	SPAC14C4.02c	smc5	-	I:5226178-5230259	-	-	43.8307	41.2183	46.4431	OK
SPAC14C4.03	-	-	SPAC14C4.03	mek1	-	I:5231139-5232566	-	-	3.68913	2.69492	4.68333	OK
SPAC14C4.04	-	-	SPAC14C4.04	-	-	I:5233953-5235661	-	-	42.7806	39.3468	46.2144	OK
SPAC14C4.05c	-	-	SPAC14C4.05c	man1	-	I:5235155-5238388	-	-	20.2655	18.6096	21.9213	OK
SPAC14C4.06c	-	-	SPAC14C4.06c	nab2	-	I:5238325-5240370	-	-	38.0953	35.0776	41.113	OK
SPAC14C4.07	-	-	SPAC14C4.07	-	-	I:5240349-5242915	-	-	31.3333	28.9421	33.7245	OK
SPAC14C4.08	-	-	SPAC14C4.08	mug5	-	I:5242951-5244114	-	-	10.0127	8.16976	11.8557	OK
SPAC14C4.09	-	-	SPAC14C4.09	agn1	-	I:5243952-5245966	-	-	77.4442	72.6207	82.2676	OK
SPAC14C4.10c	-	-	SPAC14C4.10c	-	-	I:5245899-5247580	-	-	8.13258	6.76361	9.50154	OK
SPAC14C4.11	-	-	SPAC14C4.11	-	-	I:5247702-5250638	-	-	170.926	162.541	179.312	OK
SPAC14C4.12c	-	-	SPAC14C4.12c	laf1	-	I:5250519-5252325	-	-	28.0369	25.453	30.6209	OK
SPAC14C4.13	-	-	SPAC14C4.13	rad17	-	I:5253234-5255892	-	-	22.4524	20.7507	24.1541	OK
SPAC14C4.14	-	-	SPAC14C4.14	atp1	-	I:5256721-5261958	-	-	143.466	136.793	150.138	OK
SPAC14C4.15c	-	-	SPAC14C4.15c	-	-	I:5259111-5261851	-	-	27.0298	24.8958	29.1638	OK
SPAC14C4.16	-	-	SPAC14C4.16	dad3	-	I:5229797-5230900	-	-	14.9866	12.5985	17.3748	OK
SPAC1527.01	-	-	SPAC1527.01	mok11	-	I:4375300-4382775	-	-	22.4131	21.0733	23.753	OK
SPAC1527.02	-	-	SPAC1527.02	sft2	-	I:4383078-4384239	-	-	32.2366	28.6207	35.8526	OK
SPAC1527.03	-	-	SPAC1527.03	-	-	I:4384449-4386950	-	-	78.4005	73.8326	82.9684	OK
SPAC1556.01c	-	-	SPAC1556.01c	rad50	-	I:3791752-3796023	-	-	18.7563	17.3186	20.194	OK
SPAC1556.02c	-	-	SPAC1556.02c	sdh1	-	I:3796279-3798526	-	-	445.169	436.709	453.629	OK
SPAC1556.03	-	-	SPAC1556.03	azr1	-	I:3799044-3801693	-	-	27.9023	25.6763	30.1283	OK
SPAC1556.04c	-	-	SPAC1556.04c	cdd1	-	I:3799091-3801110	-	-	5.35489	4.31723	6.39255	OK
SPAC1556.05c	-	-	SPAC1556.05c	cgr1	-	I:3801219-3804334	-	-	18.765	17.1336	20.3965	OK
SPAC1556.06	-	-	SPAC1556.06	meu1-1	-	I:3802550-3804954	-	-	9.34835	7.45249	11.2442	OK
SPAC1556.07	-	-	SPAC1556.07	pmm1	-	I:3805811-3806987	-	-	503.293	488.996	517.589	OK
SPAC1556.08c	-	-	SPAC1556.08c	cbs2	-	I:3807131-3808739	-	-	61.4695	57.4984	65.4406	OK
SPAC1565.01	-	-	SPAC1565.01	-	-	I:1290930-1293853	-	-	66.1175	62.2629	69.9721	OK
SPAC1565.02c	-	-	SPAC1565.02c	-	-	I:1292404-1293926	-	-	19.0355	16.744	21.3271	OK
SPAC1565.03	-	-	SPAC1565.03	-	-	I:1294305-1295341	-	-	4.3078	3.01874	5.59686	OK
SPAC1565.04c	-	-	SPAC1565.04c	ste4	-	I:1295315-1296634	-	-	24.5052	21.5314	27.479	OK
SPAC1565.05	-	-	SPAC1565.05	utp8	-	I:1297167-1299830	-	-	58.9801	55.3419	62.6182	OK
SPAC1565.06c	-	-	SPAC1565.06c	spg1	-	I:1299706-1301178	-	-	70.0504	64.5808	75.52	OK
SPAC1565.07c	-	-	SPAC1565.07c	knd1	-	I:1301296-1305977	-	-	16.5765	15.3086	17.8443	OK
SPAC1565.08	-	-	SPAC1565.08	cdc48	-	I:1306167-1309266	-	-	453.303	433.352	473.255	OK
SPAC15A10.01	-	-	SPAC15A10.01	atm1	-	I:3673617-3677834	-	-	30.0187	28.0655	31.972	OK
SPAC15A10.02	-	-	SPAC15A10.02	taf12	-	I:3677957-3680028	-	-	77.0661	73.5531	80.5791	OK
SPAC15A10.03c	-	-	SPAC15A10.03c	rad54	-	I:3680359-3683268	-	-	22.498	20.9108	24.0851	OK
SPAC15A10.04c	-	-	SPAC15A10.04c	zpr1	-	I:3683596-3685385	-	-	167.384	161.765	173.002	OK
SPAC15A10.05c	-	-	SPAC15A10.05c	mug182	-	I:3685632-3686831	-	-	3.13516	1.9926	4.27772	OK
SPAC15A10.06	-	-	SPAC15A10.06	-	-	I:3688459-3691125	-	-	25.6389	23.5671	27.7107	OK
SPAC15A10.07	-	-	SPAC15A10.07	-	-	I:3691306-3692572	-	-	35.2389	32.0631	38.4147	OK
SPAC15A10.08	-	-	SPAC15A10.08	ain1	-	I:3692790-3695013	-	-	53.9718	50.2351	57.7085	OK
SPAC15A10.09c	-	-	SPAC15A10.09c	pun1	-	I:3694973-3696517	-	-	20.2971	17.9899	22.6043	OK
SPAC15A10.10	-	-	SPAC15A10.10	mde6	-	I:3696548-3700027	-	-	7.60432	6.67606	8.53258	OK
SPAC15A10.11	-	-	SPAC15A10.11	ubr11	-	I:3702493-3709127	-	-	74.2057	70.6163	77.7952	OK
SPAC15A10.12c	-	-	SPAC15A10.12c	-	-	I:3708973-3710234	-	-	46.9532	42.5278	51.3785	OK
SPAC15A10.13	-	-	SPAC15A10.13	ppk3	-	I:3710526-3713927	-	-	22.0218	20.2481	23.7955	OK
SPAC15A10.15	-	-	SPAC15A10.15	sgo2	-	I:3714083-3716585	-	-	36.2976	33.5627	39.0326	OK
SPAC15A10.16	-	-	SPAC15A10.16	bud6	-	I:3716642-3720963	-	-	55.7606	53.7479	57.7734	OK
SPAC15A10.17	-	-	SPAC15A10.17	coa2	-	I:3688044-3688305	-	-	165.971	139.047	192.895	OK
SPAC15E1.02c	-	-	SPAC15E1.02c	-	-	I:3721256-3721816	-	-	11.2986	8.18774	14.4094	OK
SPAC15E1.03	-	-	SPAC15E1.03	rpl42	-	I:3722413-3723074	-	-	1240.94	1203.6	1278.29	OK
SPAC15E1.04	-	-	SPAC15E1.04	hal3	-	I:3723773-3725936	-	-	59.2939	55.3931	63.1947	OK
SPAC15E1.05c	-	-	SPAC15E1.05c	ect1	-	I:3725836-3727355	-	-	64.8996	59.8915	69.9078	OK
SPAC15E1.06	-	-	SPAC15E1.06	vps29	-	I:3727302-3728410	-	-	49.8085	45.0525	54.5644	OK
SPAC15E1.07c	-	-	SPAC15E1.07c	moa1	-	I:3728515-3729034	-	-	2.83602	1.19243	4.47961	OK
SPAC15E1.08	-	-	SPAC15E1.08	naa10	-	I:3729738-3731015	-	-	114.807	105.749	123.866	OK
SPAC15E1.09	-	-	SPAC15E1.09	grx2	-	I:3731076-3732340	-	-	40.316	35.7561	44.8758	OK
SPAC15E1.10	-	-	SPAC15E1.10	-	-	I:3732273-3733363	-	-	13.1163	10.9184	15.3142	OK
SPAC15F9.01c	-	-	SPAC15F9.01c	-	-	I:2397247-2398350	-	-	3.27347	2.18604	4.36089	OK
SPAC15F9.02	-	-	SPAC15F9.02	seh1	-	I:2398985-2400719	-	-	71.1327	66.2622	76.0032	OK
SPAC15F9.03c	-	-	SPAC15F9.03c	nxt2	-	I:2400649-2401615	-	-	185.108	172.208	198.009	OK
SPAC16.01	-	-	SPAC16.01	rho2	-	I:4422699-4424646	-	-	34.9615	31.6171	38.3059	OK
SPAC16.02c	-	-	SPAC16.02c	srp2	-	I:4424647-4427046	-	-	187.377	177.582	197.172	OK
SPAC16.03c	-	-	SPAC16.03c	ura2	-	I:4427302-4428958	-	-	43.9096	40.8047	47.0144	OK
SPAC16.04	-	-	SPAC16.04	dus3	-	I:4429630-4431741	-	-	65.9386	62.6663	69.2109	OK
SPAC16.05c	-	-	SPAC16.05c	sfp1	-	I:4431868-4434012	-	-	78.0984	74.6291	81.5677	OK
SPAC1610.01	-	-	SPAC1610.01	saf5	-	I:1790361-1791399	-	-	14.9517	12.6325	17.2709	OK
SPAC1610.02c	-	-	SPAC1610.02c	-	-	I:1791399-1792494	-	-	46.6839	42.2458	51.1221	OK
SPAC1610.03c	-	-	SPAC1610.03c	crp79	-	I:1792432-1794994	-	-	1.20395	0.779026	1.62887	OK
SPAC1610.04	-	-	SPAC1610.04	mug99	-	I:1796056-1798148	-	-	23.0014	21.0622	24.9407	OK
SPAC1635.01	-	-	SPAC1635.01	-	-	I:4648899-4650466	-	-	167.721	158.362	177.079	OK
SPAC1639.01c	-	-	SPAC1639.01c	-	-	I:251172-254600	-	-	96.1129	90.7953	101.43	OK
SPAC1639.02c	-	-	SPAC1639.02c	trk2	-	I:255880-259505	-	-	49.4836	46.342	52.6252	OK
SPAC167.01	-	-	SPAC167.01	ire1	-	I:1559382-1562894	-	-	20.8383	19.1981	22.4785	OK
SPAC167.02	-	-	SPAC167.02	ptb1	-	I:1554879-1558526	-	-	15.472	14.1001	16.8439	OK
SPAC167.03c	-	-	SPAC167.03c	snu66	-	I:1554992-1557929	-	-	34.7966	32.3584	37.2348	OK
SPAC167.04	-	-	SPAC167.04	pam17	-	I:1553586-1554941	-	-	80.0094	73.9717	86.0472	OK
SPAC167.05	-	-	SPAC167.05	-	-	I:1549925-1553310	-	-	36.7617	34.3482	39.1753	OK
SPAC167.06c	-	-	SPAC167.06c	mug143	-	I:1550049-1550889	-	-	3.28544	2.02168	4.54921	OK
SPAC167.07c	-	-	SPAC167.07c	hul5	-	I:1546285-1550081	-	-	20.4178	18.8382	21.9974	OK
SPAC167.08	-	-	SPAC167.08	Tf2-2	-	I:1564100-1568523	-	-	13.0774	12.1093	14.0455	OK
SPAC167.09	-	-	SPAC167.09	-	-	I:1557901-1559475	-	-	10.0793	8.46806	11.6906	OK
SPAC1687.01	-	-	SPAC1687.01	rpc19	-	I:903041-903861	-	-	169.038	157.972	180.104	OK
SPAC1687.02	-	-	SPAC1687.02	-	-	I:904025-906347	-	-	15.6588	14.0063	17.3113	OK
SPAC1687.03c	-	-	SPAC1687.03c	rfc4	-	I:905076-906465	-	-	121.532	113.617	129.447	OK
SPAC1687.04	-	-	SPAC1687.04	mcb1	-	I:906777-908799	-	-	25.2816	22.9495	27.6137	OK
SPAC1687.05	-	-	SPAC1687.05	pli1	-	I:908735-911854	-	-	62.2286	58.5932	65.864	OK
SPAC1687.06c	-	-	SPAC1687.06c	rpl44	-	I:911226-911720	-	-	2979.93	2844.96	3114.9	OK
SPAC1687.07	-	-	SPAC1687.07	-	-	I:913656-914031	-	-	35.0644	27.1794	42.9493	OK
SPAC1687.08	-	-	SPAC1687.08	-	-	I:914327-914618	-	-	8.81356	3.49878	14.1283	OK
SPAC1687.09	-	-	SPAC1687.09	-	-	I:914939-919775	-	-	44.639	42.1232	47.1548	OK
SPAC1687.10	-	-	SPAC1687.10	mcp1	-	I:919725-922098	-	-	20.4798	18.5652	22.3944	OK
SPAC1687.11	-	-	SPAC1687.11	spb1	-	I:922270-925133	-	-	132.1	125.295	138.906	OK
SPAC1687.12c	-	-	SPAC1687.12c	coq4	-	I:925110-926289	-	-	57.0722	51.7387	62.4057	OK
SPAC1687.13c	-	-	SPAC1687.13c	csn5	-	I:926393-927671	-	-	28.2011	25.1291	31.2731	OK
SPAC1687.14c	-	-	SPAC1687.14c	-	-	I:927800-929011	-	-	16.9114	14.6399	19.1829	OK
SPAC1687.15	-	-	SPAC1687.15	gsk3	-	I:929842-932197	-	-	44.5553	41.663	47.4475	OK
SPAC1687.16c	-	-	SPAC1687.16c	erg31	-	I:932424-934021	-	-	51.8182	48.4559	55.1806	OK
SPAC1687.17c	-	-	SPAC1687.17c	-	-	I:934940-936081	-	-	51.6485	47.1196	56.1774	OK
SPAC1687.18c	-	-	SPAC1687.18c	ssl3	-	I:936187-938157	-	-	60.7536	57.3761	64.131	OK
SPAC1687.19c	-	-	SPAC1687.19c	qtr1	-	I:938310-939831	-	-	66.1996	61.3005	71.0987	OK
SPAC1687.20c	-	-	SPAC1687.20c	mis6	-	I:939769-941944	-	-	12.1735	10.7106	13.6363	OK
SPAC1687.21	-	-	SPAC1687.21	-	-	I:941941-943335	-	-	172.286	160.925	183.648	OK
SPAC1687.22c	-	-	SPAC1687.22c	puf3	-	I:943264-946909	-	-	34.7303	32.4439	37.0166	OK
SPAC1687.23c	-	-	SPAC1687.23c	-	-	I:929155-929654	-	-	0	0	0	OK
SPAC16A10.01	-	-	SPAC16A10.01	-	-	I:3077158-3080590	-	-	12.1373	10.9544	13.3202	OK
SPAC16A10.02	-	-	SPAC16A10.02	sub1	-	I:3080861-3083426	-	-	23.161	21.168	25.154	OK
SPAC16A10.03c	-	-	SPAC16A10.03c	-	-	I:3080491-3084667	-	-	17.082	15.7203	18.4438	OK
SPAC16A10.04	-	-	SPAC16A10.04	rho4	-	I:3086937-3088619	-	-	27.4176	24.6655	30.1697	OK
SPAC16A10.05c	-	-	SPAC16A10.05c	dad1	-	I:3088783-3089517	-	-	24.2069	20.3372	28.0765	OK
SPAC16A10.06c	-	-	SPAC16A10.06c	nse2	-	I:3089493-3090898	-	-	24.1186	20.9947	27.2424	OK
SPAC16A10.07c	-	-	SPAC16A10.07c	taz1	-	I:3091020-3093570	-	-	38.2386	35.5071	40.9702	OK
SPAC16A10.08c	-	-	SPAC16A10.08c	mug74	-	I:3093707-3094885	-	-	10.4018	8.49249	12.311	OK
SPAC16C9.01c	-	-	SPAC16C9.01c	-	-	I:790244-792274	-	-	20.1192	18.0062	22.2322	OK
SPAC16C9.02c	-	-	SPAC16C9.02c	-	-	I:792520-793937	-	-	156.06	146.781	165.338	OK
SPAC16C9.03	-	-	SPAC16C9.03	nmd3	-	I:794865-796821	-	-	197.259	191.442	203.076	OK
SPAC16C9.04c	-	-	SPAC16C9.04c	mot2	-	I:796875-798833	-	-	74.0409	70.3311	77.7508	OK
SPAC16C9.05	-	-	SPAC16C9.05	cph1	-	I:799340-800981	-	-	57.5135	53.2901	61.7368	OK
SPAC16C9.06c	-	-	SPAC16C9.06c	upf1	-	I:801140-804123	-	-	56.5506	54.0837	59.0175	OK
SPAC16C9.07	-	-	SPAC16C9.07	pom2	-	I:804573-807722	-	-	32.166	30.3559	33.9761	OK
SPAC16E8.01	-	-	SPAC16E8.01	shd1	-	I:3498987-3503915	-	-	70.8108	67.1713	74.4503	OK
SPAC16E8.02	-	-	SPAC16E8.02	-	-	I:3504033-3506896	-	-	7.92898	6.78283	9.07514	OK
SPAC16E8.03	-	-	SPAC16E8.03	gna1	-	I:3505108-3505657	-	-	13.4059	9.273	17.5387	OK
SPAC16E8.04c	-	-	SPAC16E8.04c	-	-	I:3505602-3507057	-	-	79.4103	73.8382	84.9825	OK
SPAC16E8.05c	-	-	SPAC16E8.05c	mde1	-	I:3507197-3508537	-	-	3.75897	2.71368	4.80426	OK
SPAC16E8.06c	-	-	SPAC16E8.06c	nop12	-	I:3508513-3510077	-	-	155.915	147.112	164.717	OK
SPAC16E8.07c	-	-	SPAC16E8.07c	vph1	-	I:3510330-3513032	-	-	144.079	139.818	148.34	OK
SPAC16E8.08	-	-	SPAC16E8.08	-	-	I:3513970-3515415	-	-	25.2183	22.6964	27.7401	OK
SPAC16E8.09	-	-	SPAC16E8.09	scd1	-	I:3515631-3518734	-	-	17.8099	16.2393	19.3806	OK
SPAC16E8.10c	-	-	SPAC16E8.10c	-	-	I:3518713-3519812	-	-	70.2289	64.3236	76.1343	OK
SPAC16E8.11c	-	-	SPAC16E8.11c	tfb1	-	I:3520172-3522395	-	-	59.4762	56.3159	62.6366	OK
SPAC16E8.12c	-	-	SPAC16E8.12c	-	-	I:3523135-3524339	-	-	41.8658	37.3784	46.3531	OK
SPAC16E8.13	-	-	SPAC16E8.13	-	-	I:3525226-3527875	-	-	23.2684	21.3125	25.2243	OK
SPAC16E8.14c	-	-	SPAC16E8.14c	tae1	-	I:3526977-3528225	-	-	47.512	42.6091	52.4149	OK
SPAC16E8.15	-	-	SPAC16E8.15	tif45	-	I:3527948-3529446	-	-	436.303	415.197	457.408	OK
SPAC16E8.16	-	-	SPAC16E8.16	sua7	-	I:3529969-3532143	-	-	24.7232	22.6862	26.7603	OK
SPAC16E8.17c	-	-	SPAC16E8.17c	-	-	I:3532212-3533673	-	-	44.2225	40.9632	47.4817	OK
SPAC16E8.18	-	-	SPAC16E8.18	-	-	I:3522649-3522973	-	-	116.384	99.3292	133.438	OK
SPAC16E8.18c	-	-	SPAC16E8.18c	tam5	-	I:3534357-3535127	-	-	35.1802	30.1914	40.1689	OK
SPAC1705.02	-	-	SPAC1705.02	-	-	I:1568837-1569449	-	-	437.234	408.39	466.077	OK
SPAC1705.03c	-	-	SPAC1705.03c	ecm33	-	I:1569612-1571567	-	-	405.287	396.817	413.756	OK
SPAC1751.01c	-	-	SPAC1751.01c	gti1	-	I:377843-384751	-	-	4.29496	3.81851	4.7714	OK
SPAC1751.02c	-	-	SPAC1751.02c	rsm19	-	I:384885-386195	-	-	33.8477	30.3326	37.3628	OK
SPAC1751.03	-	-	SPAC1751.03	-	-	I:386265-387856	-	-	423.228	412.627	433.83	OK
SPAC1751.04	-	-	SPAC1751.04	-	-	I:383579-385433	-	-	27.5277	24.4946	30.5608	OK
SPAC1782.01	-	-	SPAC1782.01	ecm29	-	I:4754861-4760226	-	-	54.4916	51.6156	57.3677	OK
SPAC1782.02c	-	-	SPAC1782.02c	-	-	I:4760052-4761239	-	-	63.1747	57.8259	68.5234	OK
SPAC1782.03	-	-	SPAC1782.03	saf3	-	I:4761229-4763033	-	-	16.5349	14.6318	18.4379	OK
SPAC1782.04	-	-	SPAC1782.04	cox24	-	I:4763019-4764222	-	-	68.3649	62.9109	73.8189	OK
SPAC1782.05	-	-	SPAC1782.05	ypa2	-	I:4764356-4765742	-	-	36.0271	32.6352	39.4191	OK
SPAC1782.06c	-	-	SPAC1782.06c	phb1	-	I:4765617-4766877	-	-	125.769	117.819	133.719	OK
SPAC1782.07	-	-	SPAC1782.07	qcr8	-	I:4767041-4767986	-	-	131.156	119.838	142.473	OK
SPAC1782.08c	-	-	SPAC1782.08c	rex3	-	I:4767906-4769529	-	-	54.1874	50.1083	58.2664	OK
SPAC1782.09c	-	-	SPAC1782.09c	clp1	-	I:4769990-4771708	-	-	44.5085	41.4537	47.5633	OK
SPAC1782.10c	-	-	SPAC1782.10c	nhp2	-	I:4772001-4773217	-	-	253.232	244.586	261.878	OK
SPAC1782.11	-	-	SPAC1782.11	met14	-	I:4773627-4774653	-	-	317.56	300.05	335.07	OK
SPAC1782.12c	-	-	SPAC1782.12c	-	-	I:4773458-4775369	-	-	13.449	11.6917	15.2063	OK
SPAC1783.01	-	-	SPAC1783.01	-	-	I:2187112-2190744	-	-	17.7659	16.3099	19.222	OK
SPAC1783.02c	-	-	SPAC1783.02c	vps66	-	I:2189353-2190953	-	-	20.7079	18.1443	23.2716	OK
SPAC1783.03	-	-	SPAC1783.03	fta2	-	I:2190849-2193879	-	-	11.1512	9.96099	12.3414	OK
SPAC1783.04c	-	-	SPAC1783.04c	hst4	-	I:2192036-2193656	-	-	54.8368	50.5854	59.0882	OK
SPAC1783.05	-	-	SPAC1783.05	hrp1	-	I:2194819-2199471	-	-	81.1847	77.0888	85.2806	OK
SPAC1783.06c	-	-	SPAC1783.06c	atg12	-	I:2199326-2200168	-	-	18.6467	15.2524	22.041	OK
SPAC1783.07c	-	-	SPAC1783.07c	pap1	-	I:2200352-2203135	-	-	56.4693	53.9104	59.0281	OK
SPAC1783.08c	-	-	SPAC1783.08c	rpl1502	-	I:2203606-2204472	-	-	554.565	538.708	570.422	OK
SPAC1786.01c	-	-	SPAC1786.01c	ptl2	-	I:3028005-3030516	-	-	111.612	105.503	117.722	OK
SPAC1786.02	-	-	SPAC1786.02	-	-	I:3033827-3037249	-	-	88.9196	84.2426	93.5967	OK
SPAC1786.03	-	-	SPAC1786.03	cut11	-	I:3037688-3039659	-	-	34.315	31.8648	36.7651	OK
SPAC1786.04	-	-	SPAC1786.04	-	-	I:3033455-3033916	-	-	1.15743	0	2.45148	OK
SPAC17A2.01	-	-	SPAC17A2.01	bsu1	-	I:3549681-3552067	-	-	8.83879	7.72354	9.95404	OK
SPAC17A2.02c	-	-	SPAC17A2.02c	-	-	I:3552289-3554138	-	-	152.652	144.41	160.894	OK
