tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPAC31A2.11c	-	-	SPAC31A2.11c	cuf1	-	I:407713-409872	-	-	27.7313	25.6641	29.7984	OK
SPAC31A2.12	-	-	SPAC31A2.12	-	-	I:411650-414448	-	-	34.5997	32.1281	37.0713	OK
SPAC31A2.13c	-	-	SPAC31A2.13c	sft1	-	I:414244-414930	-	-	38.5056	33.029	43.9822	OK
SPAC31A2.14	-	-	SPAC31A2.14	bun107	-	I:414941-418504	-	-	45.1959	42.425	47.9667	OK
SPAC31A2.16	-	-	SPAC31A2.16	gef2	-	I:419957-423991	-	-	30.8692	28.8274	32.911	OK
SPAC31A2.15c	-	-	SPAC31A2.15c	dcc1	-	I:417822-419996	-	-	23.5289	21.3009	25.7569	OK
SPAC13C5.01c	-	-	SPAC13C5.01c	-	-	I:423925-425256	-	-	212.272	200.693	223.85	OK
SPAC13C5.02	-	-	SPAC13C5.02	dre4	-	I:425630-427415	-	-	48.565	44.8412	52.2889	OK
SPAC13C5.03	-	-	SPAC13C5.03	tht1	-	I:427349-430121	-	-	9.80615	8.63056	10.9817	OK
SPAC13C5.04	-	-	SPAC13C5.04	-	-	I:430055-431032	-	-	26.082	22.696	29.4679	OK
SPNCRNA.644	-	-	SPNCRNA.644	-	-	I:429029-430050	-	-	4.57147	3.24024	5.90271	OK
SPNCRNA.645	-	-	SPNCRNA.645	SPAC13C5.04-antisense-1	-	I:430087-431033	-	-	8.55543	6.64569	10.4652	OK
SPSNORNA.01	-	-	SPSNORNA.01	snR40	-	I:431219-431301	-	-	5985.66	4686.54	7284.79	OK
SPAC13C5.05c	-	-	SPAC13C5.05c	-	-	I:431366-433274	-	-	41.1009	38.3192	43.8826	OK
SPAC13C5.06c	-	-	SPAC13C5.06c	mug121	-	I:434101-435179	-	-	22.1863	19.1851	25.1875	OK
SPNCRNA.646	-	-	SPNCRNA.646	-	-	I:435112-436058	-	-	13.033	10.6511	15.4148	OK
SPNCRNA.647	-	-	SPNCRNA.647	mre11-antisense-1	-	I:436952-438699	-	-	8.4793	7.13653	9.82208	OK
SPNCRNA.648	-	-	SPNCRNA.648	-	-	I:439140-440079	-	-	7.31583	5.54422	9.08744	OK
SPNCRNA.05	-	-	SPNCRNA.05	prl5	-	I:434103-434843	-	-	0.800359	0.0161705	1.58455	OK
SPAC13C5.07	-	-	SPAC13C5.07	mre11	-	I:435169-439980	-	-	28.0053	26.1951	29.8155	OK
SPAC23E2.01	-	-	SPAC23E2.01	fep1	-	I:442200-445721	-	-	55.7468	53.5043	57.9893	OK
SPATRNAVAL.01	-	-	SPATRNAVAL.01	-	-	I:445999-446071	-	-	843.298	205.825	1480.77	OK
SPNCRNA.649	-	-	SPNCRNA.649	lsd2-antisense-1	-	I:446174-446702	-	-	1.83919	0.459798	3.21859	OK
SPAC23E2.02	-	-	SPAC23E2.02	lsd2	-	I:446490-450726	-	-	19.5746	18.085	21.0642	OK
SPAC23E2.03c	-	-	SPAC23E2.03c	ste7	-	I:450859-453603	-	-	8.09757	7.10863	9.08652	OK
SPNCRNA.650	-	-	SPNCRNA.650	-	-	I:453734-455859	-	-	0.311412	0.0912104	0.531613	OK
SPRRNA.11	-	-	SPRRNA.11	-	-	I:456526-456645	-	-	35.6679	0	96.6924	OK
SPAC24H6.13	-	-	SPAC24H6.13	-	-	I:456930-460811	-	-	57.8999	54.6583	61.1415	OK
SPNCRNA.651	-	-	SPNCRNA.651	-	-	I:460792-461752	-	-	0.691543	0.132692	1.25039	OK
SPAC24H6.12c	-	-	SPAC24H6.12c	uba3	-	I:461685-463599	-	-	25.4919	23.113	27.8708	OK
SPAC24H6.11c	-	-	SPAC24H6.11c	-	-	I:464119-468581	-	-	27.496	25.6912	29.3008	OK
SPNCRNA.652	-	-	SPNCRNA.652	SPAC24H6.11c-antisense-1	-	I:465301-468551	-	-	5.20601	4.45152	5.9605	OK
SPAC24H6.10c	-	-	SPAC24H6.10c	-	-	I:468663-469890	-	-	173.192	166.078	180.305	OK
SPAC24H6.09	-	-	SPAC24H6.09	gef1	-	I:469980-472993	-	-	36.6102	34.6031	38.6173	OK
SPAC24H6.08	-	-	SPAC24H6.08	-	-	I:473791-475041	-	-	13.7883	11.7762	15.8004	OK
SPAC24H6.07	-	-	SPAC24H6.07	rps901	-	I:475353-476128	-	-	939.574	916.184	962.965	OK
SPAC24H6.06	-	-	SPAC24H6.06	sld3	-	I:476473-478803	-	-	13.8552	12.4364	15.274	OK
SPAC24H6.05	-	-	SPAC24H6.05	cdc25	-	I:479227-482556	-	-	26.9278	25.29	28.5655	OK
SPAC24H6.04	-	-	SPAC24H6.04	hxk1	-	I:482606-485408	-	-	180.822	176.211	185.433	OK
SPNCRNA.653	-	-	SPNCRNA.653	cut3-antisense-1	-	I:485605-487008	-	-	3.00189	2.04825	3.95552	OK
SPNCRNA.551	-	-	SPNCRNA.551	cut3-antisense-2	-	I:485702-486330	-	-	2.43481	0.82292	4.0467	OK
SPAC24H6.02c	-	-	SPAC24H6.02c	-	-	I:488338-489482	-	-	22.0962	19.2029	24.9894	OK
SPAC24H6.03	-	-	SPAC24H6.03	cul3	-	I:485722-488811	-	-	30.877	28.5823	33.1718	OK
SPNCRNA.654	-	-	SPNCRNA.654	SPAC24H6.02c-antisense-1	-	I:489022-489562	-	-	1.99553	0.593214	3.39784	OK
SPAC24H6.01c	-	-	SPAC24H6.01c	-	-	I:489870-492181	-	-	27.0927	24.7073	29.4781	OK
SPNCRNA.47	-	-	SPNCRNA.47	prl47	-	I:491815-492201	-	-	2.44451	0.288655	4.60036	OK
SPAPB21F2.02	-	-	SPAPB21F2.02	-	-	I:492334-497927	-	-	44.3105	42.7173	45.9037	OK
SPAPB21F2.03	-	-	SPAPB21F2.03	slx9	-	I:498110-499027	-	-	58.6677	52.9672	64.3681	OK
SPAC227.01c	-	-	SPAC227.01c	erd1	-	I:498877-500674	-	-	17.2716	15.3161	19.2272	OK
SPAC227.19c	-	-	SPAC227.19c	-	-	I:501116-501485	-	-	72.2072	52.9424	91.472	OK
SPAC227.02c	-	-	SPAC227.02c	-	-	I:501750-502444	-	-	80.5434	72.7262	88.3605	OK
SPAC227.03c	-	-	SPAC227.03c	-	-	I:502576-504324	-	-	9.15172	7.75167	10.5518	OK
SPNCRNA.655	-	-	SPNCRNA.655	-	-	I:501406-504208	-	-	12.8398	11.5018	14.1778	OK
SPNCRNA.656	-	-	SPNCRNA.656	-	-	I:504200-504900	-	-	2.2563	1.05294	3.45965	OK
SPAC227.04	-	-	SPAC227.04	atg10	-	I:504834-505775	-	-	19.6587	16.6939	22.6235	OK
SPAC227.05	-	-	SPAC227.05	-	-	I:505901-506355	-	-	315.985	296.511	335.46	OK
SPAC227.06	-	-	SPAC227.06	-	-	I:506519-507605	-	-	73.3529	67.4771	79.2286	OK
SPAC227.07c	-	-	SPAC227.07c	pab1	-	I:507521-509960	-	-	103.958	98.1533	109.763	OK
SPNCRNA.657	-	-	SPNCRNA.657	yth1-antisense-1	-	I:510356-511293	-	-	7.43763	5.64955	9.22571	OK
SPAC227.09	-	-	SPAC227.09	-	-	I:511349-513382	-	-	29.6667	27.0396	32.2939	OK
SPAC227.08c	-	-	SPAC227.08c	yth1	-	I:510409-511433	-	-	26.7226	23.0533	30.392	OK
SPAC227.10	-	-	SPAC227.10	-	-	I:513819-514921	-	-	87.8629	80.7973	94.9286	OK
SPAC227.12	-	-	SPAC227.12	rna4	-	I:515660-517504	-	-	25.3007	22.8534	27.7479	OK
SPAC227.11c	-	-	SPAC227.11c	-	-	I:513966-517252	-	-	18.7511	17.1451	20.3572	OK
SPAC227.13c	-	-	SPAC227.13c	isu1	-	I:517415-519017	-	-	45.0245	41.3804	48.6685	OK
SPNCRNA.658	-	-	SPNCRNA.658	-	-	I:519256-520194	-	-	0.610481	0.0720874	1.14887	OK
SPAC227.14	-	-	SPAC227.14	-	-	I:520173-522766	-	-	25.3584	23.2114	27.5054	OK
SPAC227.15	-	-	SPAC227.15	-	-	I:523096-526412	-	-	31.7517	29.9942	33.5092	OK
SPNCRNA.659	-	-	SPNCRNA.659	psf3-antisense-1	-	I:526640-528541	-	-	37.6985	34.5905	40.8066	OK
SPSNORNA.02	-	-	SPSNORNA.02	snoZ8	-	I:526725-526803	-	-	387364	367603	407124	OK
SPSNORNA.03	-	-	SPSNORNA.03	snoZ7	-	I:526936-527036	-	-	105.177	0	249.36	OK
SPSNORNA.04	-	-	SPSNORNA.04	snoZ5	-	I:527190-527275	-	-	89534.9	83531.6	95538.2	OK
SPSNORNA.05	-	-	SPSNORNA.05	snoZ4	-	I:527386-527474	-	-	4506.09	3469.63	5542.54	OK
SPSNORNA.06	-	-	SPSNORNA.06	snoZ3	-	I:527623-527713	-	-	2711.12	1898.51	3523.73	OK
SPAC227.16c	-	-	SPAC227.16c	psf3	-	I:527781-528906	-	-	61.8571	55.9071	67.8071	OK
SPAC227.17c	-	-	SPAC227.17c	-	-	I:529166-530275	-	-	80.0774	73.9217	86.2331	OK
SPAC2F7.02c	-	-	SPAC2F7.02c	-	-	I:531793-533731	-	-	55.367	51.4996	59.2344	OK
SPAC227.18	-	-	SPAC227.18	lys3	-	I:530260-531981	-	-	286.234	272.204	300.265	OK
SPAC2F7.03c	-	-	SPAC2F7.03c	pom1	-	I:534119-537869	-	-	36.3476	34.5948	38.1004	OK
SPAC2F7.04	-	-	SPAC2F7.04	pmc2	-	I:537887-540012	-	-	24.5578	22.2953	26.8203	OK
SPNCRNA.552	-	-	SPNCRNA.552	pol4-antisense-1	-	I:541794-543483	-	-	5.16194	3.83378	6.4901	OK
SPNCRNA.660	-	-	SPNCRNA.660	pol4-antisense-2	-	I:541796-544030	-	-	5.24815	4.16034	6.33596	OK
SPAC2F7.05c	-	-	SPAC2F7.05c	-	-	I:539918-541640	-	-	319.142	303.738	334.547	OK
SPAC2F7.06c	-	-	SPAC2F7.06c	pol4	-	I:541575-543735	-	-	0.95578	0.565904	1.34566	OK
SPAC2F7.07c	-	-	SPAC2F7.07c	cph2	-	I:544126-546240	-	-	82.1377	78.5491	85.7263	OK
SPAC2F7.08c	-	-	SPAC2F7.08c	snf5	-	I:546663-548562	-	-	46.1412	43.2607	49.0216	OK
SPNCRNA.661	-	-	SPNCRNA.661	SPAC2F7.09c-antisense-1	-	I:548567-549658	-	-	11.2021	9.18068	13.2235	OK
SPAC2F7.10	-	-	SPAC2F7.10	akr1	-	I:550629-553595	-	-	27.2157	25.1498	29.2816	OK
SPAC2F7.09c	-	-	SPAC2F7.09c	-	-	I:548767-550726	-	-	23.305	21.0732	25.5368	OK
SPAC2F7.11	-	-	SPAC2F7.11	nrd1	-	I:555276-559051	-	-	45.7922	43.0571	48.5273	OK
SPNCRNA.154	-	-	SPNCRNA.154	-	-	I:555299-556109	-	-	2.22933e-06	0	0.246371	OK
SPAC2F7.13c	-	-	SPAC2F7.13c	wrs1	-	I:558908-560549	-	-	157.319	148.631	166.008	OK
SPAC2F7.14c	-	-	SPAC2F7.14c	rrp4	-	I:560823-562179	-	-	71.4944	67.1709	75.8179	OK
SPAC2F7.15	-	-	SPAC2F7.15	rsm24	-	I:563697-565073	-	-	81.7641	75.9012	87.6269	OK
SPAC2F7.16c	-	-	SPAC2F7.16c	pld1	-	I:565034-569485	-	-	56.5436	53.4612	59.6259	OK
SPAC2F7.17	-	-	SPAC2F7.17	-	-	I:569549-571876	-	-	28.511	25.9862	31.0358	OK
SPAC13A11.01c	-	-	SPAC13A11.01c	rga8	-	I:570752-574417	-	-	38.2228	35.7937	40.6518	OK
SPAC13A11.02c	-	-	SPAC13A11.02c	erg11	-	I:574651-577171	-	-	272.478	266.433	278.523	OK
SPNCRNA.155	-	-	SPNCRNA.155	-	-	I:577198-578150	-	-	0.299539	0	0.645417	OK
SPAC13A11.03	-	-	SPAC13A11.03	mcp7	-	I:578391-579948	-	-	56.5201	52.146	60.8942	OK
SPAC13A11.04c	-	-	SPAC13A11.04c	ubp8	-	I:579352-581553	-	-	23.8672	21.5612	26.1733	OK
SPAC13A11.05	-	-	SPAC13A11.05	ysp2	-	I:582272-584402	-	-	87.5903	83.9021	91.2785	OK
SPNCRNA.662	-	-	SPNCRNA.662	SPAC13A11.06-antisense-1	-	I:584477-587656	-	-	2.43975	1.80568	3.07381	OK
SPNCRNA.553	-	-	SPNCRNA.553	SPAC13A11.06-antisense-2	-	I:585265-587631	-	-	5.22186	4.19808	6.24564	OK
SPAC13A11.06	-	-	SPAC13A11.06	-	-	I:585354-587495	-	-	2.31631	1.70279	2.92983	OK
SPAC3H8.02	-	-	SPAC3H8.02	-	-	I:588542-590751	-	-	102.305	96.5287	108.082	OK
SPAC3H8.03	-	-	SPAC3H8.03	img2	-	I:590690-592152	-	-	21.9316	19.2903	24.5729	OK
SPAC3H8.04	-	-	SPAC3H8.04	-	-	I:592225-593906	-	-	20.8538	18.6061	23.1015	OK
SPNCRNA.663	-	-	SPNCRNA.663	img2-antisense-1	-	I:590783-592586	-	-	4.62903	3.66622	5.59183	OK
SPAC3H8.05c	-	-	SPAC3H8.05c	mms1	-	I:593900-597586	-	-	31.3018	29.1866	33.4171	OK
SPNCRNA.664	-	-	SPNCRNA.664	-	-	I:597664-598076	-	-	8.57112	4.95926	12.183	OK
SPNCRNA.665	-	-	SPNCRNA.665	aur1-antisense-1	-	I:598130-599439	-	-	1.69082	0.999012	2.38262	OK
SPNCRNA.156	-	-	SPNCRNA.156	-	-	I:597722-598290	-	-	0.409481	0	1.11872	OK
SPAC3H8.06	-	-	SPAC3H8.06	aur1	-	I:598472-600805	-	-	41.8352	38.839	44.8314	OK
SPAC3H8.07c	-	-	SPAC3H8.07c	pac10	-	I:600825-601749	-	-	70.6075	64.7309	76.4841	OK
SPAC3H8.08c	-	-	SPAC3H8.08c	-	-	I:601847-603993	-	-	20.1386	18.3636	21.9135	OK
SPNCRNA.666	-	-	SPNCRNA.666	nab3-antisense-1	-	I:604127-606113	-	-	3.35682	2.58311	4.13053	OK
SPAC3H8.09c	-	-	SPAC3H8.09c	nab3	-	I:604311-607742	-	-	5.80972	5.01419	6.60525	OK
SPNCRNA.667	-	-	SPNCRNA.667	-	-	I:608405-608831	-	-	16.4052	11.7013	21.1092	OK
SPAC3H8.10	-	-	SPAC3H8.10	spo20	-	I:608892-610703	-	-	160.539	154.46	166.618	OK
SPAC1F3.01	-	-	SPAC1F3.01	rrp6	-	I:610841-613338	-	-	89.7767	86.3102	93.2432	OK
SPAC1F3.02c	-	-	SPAC1F3.02c	mkh1	-	I:613368-617324	-	-	21.2138	19.9067	22.521	OK
SPAC1F3.03	-	-	SPAC1F3.03	-	-	I:617815-622703	-	-	17.8225	16.5044	19.1407	OK
SPAC1F3.04c	-	-	SPAC1F3.04c	tsr3	-	I:621053-622267	-	-	43.9352	39.6205	48.2499	OK
SPAC1F3.05	-	-	SPAC1F3.05	gga21	-	I:623090-625407	-	-	68.4041	64.0041	72.804	OK
SPAC1F3.06c	-	-	SPAC1F3.06c	spo15	-	I:625172-631401	-	-	107.775	102.754	112.796	OK
SPAC1F3.07c	-	-	SPAC1F3.07c	rsc58	-	I:631510-633102	-	-	40.3334	36.8488	43.8179	OK
SPAC1F3.08c	-	-	SPAC1F3.08c	-	-	I:633147-633474	-	-	1.77849	0	4.14981	OK
SPNCRNA.668	-	-	SPNCRNA.668	mug161-antisense-1	-	I:632594-633291	-	-	36.6224	31.6307	41.6141	OK
SPAC1F3.09	-	-	SPAC1F3.09	mug161	-	I:633651-636959	-	-	54.6845	51.3501	58.0189	OK
SPAC1D4.01	-	-	SPAC1D4.01	-	-	I:639404-641280	-	-	30.9897	28.2888	33.6907	OK
SPNCRNA.669	-	-	SPNCRNA.669	-	-	I:633766-634868	-	-	6.73891	5.19585	8.28198	OK
SPAC1F3.10c	-	-	SPAC1F3.10c	oct1	-	I:634897-639430	-	-	14.067	12.9139	15.22	OK
SPAC1D4.02c	-	-	SPAC1D4.02c	-	-	I:639544-641680	-	-	23.1917	20.96	25.4233	OK
SPAC1D4.03c	-	-	SPAC1D4.03c	aut12	-	I:641844-643775	-	-	13.2586	11.6918	14.8255	OK
SPNCRNA.670	-	-	SPNCRNA.670	-	-	I:643959-644683	-	-	9.61433	7.19607	12.0326	OK
SPAC1D4.05c	-	-	SPAC1D4.05c	-	-	I:644622-648097	-	-	22.9238	21.1719	24.6757	OK
SPAC1D4.04	-	-	SPAC1D4.04	cct2	-	I:644666-646547	-	-	252.111	239.608	264.614	OK
SPAC1D4.06c	-	-	SPAC1D4.06c	csk1	-	I:648300-649393	-	-	27.0801	23.6877	30.4724	OK
SPAC1D4.07c	-	-	SPAC1D4.07c	-	-	I:649448-649889	-	-	10.6677	6.97497	14.3603	OK
SPAC1D4.08	-	-	SPAC1D4.08	pis1	-	I:650464-652224	-	-	70.6505	66.5668	74.7343	OK
SPAC1D4.09c	-	-	SPAC1D4.09c	rtf2	-	I:652224-653321	-	-	71.7567	66.3482	77.1652	OK
SPAC1D4.10	-	-	SPAC1D4.10	trz1	-	I:653448-656657	-	-	22.5807	20.7944	24.367	OK
SPNCRNA.671	-	-	SPNCRNA.671	-	-	I:660083-664108	-	-	4.93363	4.2726	5.59466	OK
SPAC1D4.11c	-	-	SPAC1D4.11c	lkh1	-	I:656075-660381	-	-	16.2494	14.9614	17.5374	OK
SPNCRNA.672	-	-	SPNCRNA.672	-	-	I:660777-664180	-	-	4.86361	4.15284	5.57438	OK
SPNCRNA.79	-	-	SPNCRNA.79	-	-	I:663143-663352	-	-	1.53985e-06	0	4.41325	OK
SPAC1D4.12	-	-	SPAC1D4.12	rad15	-	I:664309-667647	-	-	28.2829	26.2543	30.3115	OK
SPNCRNA.673	-	-	SPNCRNA.673	rad15-antisense-1	-	I:664676-665246	-	-	7.33055	4.82008	9.84103	OK
SPAC1D4.13	-	-	SPAC1D4.13	byr1	-	I:667814-669742	-	-	34.3495	31.5055	37.1935	OK
SPNCRNA.674	-	-	SPNCRNA.674	byr1-antisense-1	-	I:667909-669749	-	-	9.14027	7.7784	10.5021	OK
SPAC1D4.14	-	-	SPAC1D4.14	tho2	-	I:670202-675444	-	-	39.2312	36.9904	41.4721	OK
SPAC22F3.13	-	-	SPAC22F3.13	tsc1	-	I:673983-678307	-	-	22.2431	20.6651	23.821	OK
SPNCRNA.675	-	-	SPNCRNA.675	-	-	I:678570-680480	-	-	5.74145	4.70059	6.7823	OK
SPNCRNA.158	-	-	SPNCRNA.158	-	-	I:678584-679442	-	-	0.239714	0	0.63519	OK
SPAC22F3.12c	-	-	SPAC22F3.12c	rgs1	-	I:679061-681890	-	-	8.20308	7.16789	9.23828	OK
SPAC22F3.11c	-	-	SPAC22F3.11c	snu23	-	I:682834-683660	-	-	22.1621	18.543	25.7811	OK
SPAC22F3.10c	-	-	SPAC22F3.10c	gcs1	-	I:683989-686347	-	-	131.95	127.394	136.507	OK
SPAC22F3.09c	-	-	SPAC22F3.09c	res2	-	I:686542-689179	-	-	10.778	9.57446	11.9815	OK
SPAC22F3.08c	-	-	SPAC22F3.08c	rok1	-	I:689344-691122	-	-	53.3423	50.1404	56.5441	OK
SPAC22F3.07c	-	-	SPAC22F3.07c	atp20	-	I:691471-692077	-	-	370.975	351.865	390.085	OK
SPAC22F3.15	-	-	SPAC22F3.15	-	-	I:692566-693061	-	-	32.1656	24.5594	39.7717	OK
SPAC22F3.06c	-	-	SPAC22F3.06c	lon1	-	I:693513-697130	-	-	125.257	121.928	128.586	OK
SPAC22F3.05c	-	-	SPAC22F3.05c	alp41	-	I:697190-703040	-	-	14.1906	13.1186	15.2627	OK
SPNCRNA.676	-	-	SPNCRNA.676	alp41-antisense-1	-	I:697194-697871	-	-	1.65596	0.609827	2.70209	OK
SPAC22F3.04	-	-	SPAC22F3.04	mug62	-	I:697959-702533	-	-	1.49403	1.15631	1.83175	OK
SPATRNAVAL.02	-	-	SPATRNAVAL.02	-	-	I:703074-703147	-	-	144428	136322	152534	OK
SPAC22F3.03c	-	-	SPAC22F3.03c	rdh54	-	I:703668-707990	-	-	7.62095	6.74842	8.49348	OK
SPAC22F3.02	-	-	SPAC22F3.02	atf31	-	I:705041-708014	-	-	1.92225	1.45439	2.39011	OK
SPAC1296.01c	-	-	SPAC1296.01c	-	-	I:707947-710479	-	-	47.7795	44.4041	51.1548	OK
SPAC1296.02	-	-	SPAC1296.02	cox4	-	I:711237-712354	-	-	277.669	260.856	294.481	OK
SPAC1296.03c	-	-	SPAC1296.03c	sxa2	-	I:712216-714070	-	-	8.02057	6.75827	9.28287	OK
SPAC1296.04	-	-	SPAC1296.04	mug65	-	I:715376-716978	-	-	19.37	16.8109	21.9292	OK
SPAC1296.05c	-	-	SPAC1296.05c	lcp1	-	I:716873-718168	-	-	32.3382	28.9275	35.749	OK
SPATRNAGLU.01	-	-	SPATRNAGLU.01	-	-	I:718118-718190	-	-	44415.4	39390.1	49440.6	OK
SPAPJ696.01c	-	-	SPAPJ696.01c	vps17	-	I:719089-723684	-	-	20.4879	19.0072	21.9686	OK
SPAC1296.06	-	-	SPAC1296.06	tah18	-	I:719379-721549	-	-	15.5758	13.8088	17.3428	OK
SPAPJ696.02	-	-	SPAPJ696.02	lsb4	-	I:724144-725946	-	-	86.8004	81.2352	92.3655	OK
SPAC22G7.01c	-	-	SPAC22G7.01c	fra1	-	I:725864-728242	-	-	57.4002	53.5958	61.2047	OK
SPAC22G7.02	-	-	SPAC22G7.02	kap111	-	I:728334-731867	-	-	30.9368	28.7548	33.1189	OK
SPAC22G7.03	-	-	SPAC22G7.03	-	-	I:731932-732759	-	-	14.1401	11.4392	16.8409	OK
SPNCRNA.677	-	-	SPNCRNA.677	-	-	I:729849-732457	-	-	7.52874	6.50256	8.55491	OK
SPAC22G7.04	-	-	SPAC22G7.04	pan2	-	I:732825-736603	-	-	31.0009	28.8697	33.132	OK
SPAC22G7.05	-	-	SPAC22G7.05	kri1	-	I:736721-738782	-	-	123.913	116.987	130.838	OK
SPNCRNA.678	-	-	SPNCRNA.678	SPAC22G7.05-antisense-1	-	I:736519-738893	-	-	4.68696	3.85127	5.52264	OK
SPAC22G7.06c	-	-	SPAC22G7.06c	ura1	-	I:739166-746117	-	-	576.404	571.306	581.501	OK
SPAC22G7.07c	-	-	SPAC22G7.07c	ime4	-	I:746536-748971	-	-	8.68201	7.58969	9.77432	OK
SPAC22G7.08	-	-	SPAC22G7.08	ppk8	-	I:749522-751846	-	-	11.4242	10.0213	12.8271	OK
SPAC22G7.09c	-	-	SPAC22G7.09c	nup45	-	I:751646-753492	-	-	91.2797	85.4208	97.1386	OK
SPAC22G7.10	-	-	SPAC22G7.10	iss1	-	I:753623-755676	-	-	86.603	81.3308	91.8752	OK
SPAC22G7.11c	-	-	SPAC22G7.11c	-	-	I:754931-755637	-	-	12.6333	9.81332	15.4533	OK
SPAC4G8.02c	-	-	SPAC4G8.02c	sss1	-	I:756478-757153	-	-	484.03	456.889	511.171	OK
SPAC4G8.03c	-	-	SPAC4G8.03c	-	-	I:757914-762714	-	-	7.97606	7.25158	8.70054	OK
SPNCRNA.679	-	-	SPNCRNA.679	-	-	I:762719-764810	-	-	3.96273	3.16996	4.7555	OK
SPNCRNA.680	-	-	SPNCRNA.680	-	-	I:765525-767503	-	-	3.16203	2.41277	3.91129	OK
SPAC4G8.04	-	-	SPAC4G8.04	-	-	I:767445-770246	-	-	28.0981	25.9235	30.2726	OK
SPAC4G8.05	-	-	SPAC4G8.05	ppk14	-	I:770501-772666	-	-	58.1148	54.2688	61.9607	OK
SPAC4G8.06c	-	-	SPAC4G8.06c	trm12	-	I:772649-774027	-	-	82.0295	76.3055	87.7535	OK
SPAC4G8.07c	-	-	SPAC4G8.07c	-	-	I:773999-776062	-	-	45.0428	41.4274	48.6581	OK
SPNCRNA.681	-	-	SPNCRNA.681	-	-	I:776183-777243	-	-	13.3027	10.9223	15.6832	OK
SPNCRNA.159	-	-	SPNCRNA.159	-	-	I:776271-777066	-	-	4.6775	2.44243	6.91258	OK
SPAC4G8.08	-	-	SPAC4G8.08	-	-	I:777176-778498	-	-	38.1889	34.2678	42.11	OK
SPAC4G8.09	-	-	SPAC4G8.09	-	-	I:778430-781324	-	-	33.82	31.4139	36.226	OK
SPNCRNA.682	-	-	SPNCRNA.682	SPAC4G8.08-antisense-1	-	I:777799-778374	-	-	4.82144	2.81115	6.83173	OK
SPNCRNA.683	-	-	SPNCRNA.683	SPAC4G8.09-antisense-1	-	I:778804-781335	-	-	2.3783	1.81061	2.946	OK
SPAC4G8.11c	-	-	SPAC4G8.11c	atp10	-	I:781346-783634	-	-	9.71897	8.4009	11.037	OK
SPAC4G8.10	-	-	SPAC4G8.10	gos1	-	I:781347-783419	-	-	16.4123	14.6401	18.1845	OK
SPAC4G8.12c	-	-	SPAC4G8.12c	-	-	I:783821-786724	-	-	19.0695	17.5175	20.6216	OK
SPAC4G8.13c	-	-	SPAC4G8.13c	prz1	-	I:786777-790219	-	-	21.8769	20.1805	23.5732	OK
SPAC16C9.01c	-	-	SPAC16C9.01c	-	-	I:790244-792274	-	-	20.1278	18.0139	22.2417	OK
SPNCRNA.684	-	-	SPNCRNA.684	-	-	I:790208-790793	-	-	4.49975	2.54182	6.45769	OK
SPNCRNA.685	-	-	SPNCRNA.685	SPAC16C9.01c-antisense-1	-	I:790797-791645	-	-	8.57902	6.53124	10.6268	OK
SPNCRNA.686	-	-	SPNCRNA.686	SPAC16C9.02c-antisense-1	-	I:792377-794001	-	-	5.15928	4.08036	6.23819	OK
SPAC16C9.02c	-	-	SPAC16C9.02c	-	-	I:792520-793937	-	-	156.127	146.844	165.409	OK
SPAC16C9.03	-	-	SPAC16C9.03	nmd3	-	I:794865-796821	-	-	197.344	191.524	203.163	OK
SPAC16C9.04c	-	-	SPAC16C9.04c	mot2	-	I:796875-798833	-	-	74.0726	70.3612	77.784	OK
SPAC16C9.05	-	-	SPAC16C9.05	cph1	-	I:799340-800981	-	-	57.538	53.3129	61.7632	OK
SPNCRNA.687	-	-	SPNCRNA.687	cph1-antisense-1	-	I:799484-800012	-	-	26.2085	21.1299	31.2871	OK
SPAC16C9.06c	-	-	SPAC16C9.06c	upf1	-	I:801140-804123	-	-	56.5747	54.1068	59.0427	OK
SPAC16C9.07	-	-	SPAC16C9.07	pom2	-	I:804573-807722	-	-	32.1798	30.3689	33.9907	OK
SPAC2G11.02	-	-	SPAC2G11.02	urb2	-	I:807893-812194	-	-	48.8044	46.0225	51.5864	OK
SPAC2G11.04	-	-	SPAC2G11.04	-	-	I:814217-815490	-	-	18.1758	15.7744	20.5772	OK
SPAC2G11.03c	-	-	SPAC2G11.03c	vps45	-	I:811442-814228	-	-	31.3522	28.9716	33.7329	OK
SPAC2G11.05c	-	-	SPAC2G11.05c	rim20	-	I:815387-817984	-	-	8.81346	7.69182	9.9351	OK
SPAC2G11.06	-	-	SPAC2G11.06	vps4	-	I:817995-819739	-	-	80.2487	74.7978	85.6996	OK
SPNCRNA.688	-	-	SPNCRNA.688	vps4-antisense-1	-	I:818361-819834	-	-	16.8248	14.6912	18.9583	OK
SPAC2G11.07c	-	-	SPAC2G11.07c	ptc3	-	I:819767-821920	-	-	247.493	235.252	259.735	OK
SPAC2G11.08c	-	-	SPAC2G11.08c	smn1	-	I:822091-823278	-	-	15.4441	13.1754	17.7128	OK
SPAC2G11.09	-	-	SPAC2G11.09	-	-	I:823492-826399	-	-	37.31	34.7099	39.9101	OK
SPNCRNA.689	-	-	SPNCRNA.689	SPAC2G11.10c-antisense-1	-	I:826578-828205	-	-	3.15209	2.31812	3.98605	OK
